SURVEY_DATE,PRODUCT_ID,PRODUCT_NAME,,VAT,EXCISE,NET,CHANGE,PRICE
25-07-2005,5,LPG,,92.24,156.62,304.58,0,553.44
25-07-2005,6,Residual fuel oil,,58.84,166.84,421.58,2.1,647.26
25-07-2005,8,Heavy fuel oil,,0,31.39,287.68,-6.26,319.07
01-08-2005,1,Euro-Super 95,,207.71,564,474.55,0.56,1246.26
01-08-2005,2,Automotive gas oil,,188.69,413,530.44,0,1132.13
01-08-2005,3,Heating gas oil,,177.11,403.21,482.35,5.98,1062.67
01-08-2005,5,LPG,,92.24,156.62,304.58,0,553.44
01-08-2005,6,Residual fuel oil,,58.13,166.84,414.46,-7.83,639.43
01-08-2005,8,Heavy fuel oil,,0,31.39,290.31,2.63,321.7
08-08-2005,1,Euro-Super 95,,207.71,564,474.55,0,1246.26
08-08-2005,2,Automotive gas oil,,188.8,413,531.02,0.69,1132.82
08-08-2005,3,Heating gas oil,,177.55,403.21,484.55,2.64,1065.31
08-08-2005,5,LPG,,92.24,156.62,304.58,0,553.44
08-08-2005,6,Residual fuel oil,,59.03,166.84,423.41,9.85,649.28
08-08-2005,8,Heavy fuel oil,,0,31.39,290.17,-0.14,321.56
22-08-2005,1,Euro-Super 95,,212.6,564,499,29.34,1275.6
22-08-2005,2,Automotive gas oil,,192.88,413,551.38,24.44,1157.26
22-08-2005,3,Heating gas oil,,181.29,403.21,503.23,22.42,1087.73
22-08-2005,5,LPG,,92.53,156.62,306.01,1.72,555.16
22-08-2005,6,Residual fuel oil,,58.8,166.84,421.2,-2.44,646.84
22-08-2005,8,Heavy fuel oil,,0,31.39,294.82,4.65,326.21
29-08-2005,1,Euro-Super 95,,212.84,564,500.21,1.45,1277.05
29-08-2005,2,Automotive gas oil,,192.98,413,551.92,0.64,1157.9
29-08-2005,3,Heating gas oil,,185.25,403.21,523.07,23.8,1111.53
29-08-2005,5,LPG,,92.53,156.62,306.01,0,555.16
29-08-2005,6,Residual fuel oil,,60.46,166.84,437.78,18.24,665.08
29-08-2005,8,Heavy fuel oil,,0,31.39,297.89,3.07,329.28
05-09-2005,1,Euro-Super 95,,217.81,564,525.08,29.84,1306.89
05-09-2005,2,Automotive gas oil,,196.52,413,569.61,,1179.13
05-09-2005,3,Heating gas oil,,191.37,403.21,553.65,36.7,1148.23
05-09-2005,5,LPG,,92.53,156.62,306.01,0,555.16
05-09-2005,6,Residual fuel oil,,62.61,166.84,459.31,23.68,688.76
05-09-2005,8,Heavy fuel oil,,0,31.39,328.03,30.14,359.42
12-09-2005,1,Euro-Super 95,,221.64,564,544.2,22.95,1329.84
12-09-2005,2,Automotive gas oil,,201.15,413,592.75,27.77,1206.9
12-09-2005,3,Heating gas oil,,186.95,403.21,531.55,-26.52,1121.71
12-09-2005,5,LPG,,96.37,156.62,325.23,23.06,578.22
12-09-2005,6,Residual fuel oil,,61.55,166.84,448.61,-11.76,677
12-09-2005,8,Heavy fuel oil,,0,31.39,319.06,-8.97,350.45
19-09-2005,1,Euro-Super 95,,216.08,564,516.38,-33.38,1296.46
19-09-2005,2,Automotive gas oil,,196.43,413,569.18,-28.29,1178.61
19-09-2005,3,Heating gas oil,,187.42,403.21,533.88,2.8,1124.51
19-09-2005,5,LPG,,96.5,156.62,325.88,0.78,579
19-09-2005,6,Residual fuel oil,,62.36,166.84,456.78,8.98,685.98
19-09-2005,8,Heavy fuel oil,,0,31.39,325.33,6.27,356.72
26-09-2005,1,Euro-Super 95,,215.57,564,513.85,-3.04,1293.42
26-09-2005,2,Automotive gas oil,,196.28,413,568.39,-0.94,1177.67
26-09-2005,3,Heating gas oil,,189.07,403.21,542.16,9.93,1134.44
26-09-2005,5,LPG,,96.59,156.62,326.33,0.54,579.54
26-09-2005,6,Residual fuel oil,,63.59,166.84,469.1,13.55,699.53
26-09-2005,8,Heavy fuel oil,,0,31.39,341.81,16.48,373.2
03-10-2005,1,Euro-Super 95,,222.54,564,548.68,41.8,1335.22
03-10-2005,2,Automotive gas oil,,202.85,413,601.25,39.43,1217.1
03-10-2005,3,Heating gas oil,,191.58,403.21,554.67,15.02,1149.46
03-10-2005,5,LPG,,98.87,,337.75,13.7,593.24
03-10-2005,6,Residual fuel oil,,63.26,166.84,465.73,-3.7,695.83
03-10-2005,8,Heavy fuel oil,,0,31.39,340.44,-1.37,371.83
10-10-2005,1,Euro-Super 95,,222.98,564,550.88,2.64,1337.86
10-10-2005,2,Automotive gas oil,,203.01,413,602.08,0.99,1218.09
10-10-2005,3,Heating gas oil,,189.47,403.21,544.15,-12.63,1136.83
10-10-2005,5,LPG,,99.83,156.62,,5.76,599
10-10-2005,6,Residual fuel oil,,62.87,166.84,461.86,-4.26,691.57
10-10-2005,8,Heavy fuel oil,,0,31.39,320.74,-19.7,352.13
17-10-2005,1,Euro-Super 95,,222.35,564,547.72,-3.79,1334.07
17-10-2005,2,Automotive gas oil,,202.78,413,600.93,-1.38,1216.71
17-10-2005,3,Heating gas oil,,190.92,403.21,551.4,8.7,1145.53
17-10-2005,5,LPG,,99.83,156.62,342.55,0,599
17-10-2005,6,Residual fuel oil,,63.9,166.84,472.21,11.38,702.95
17-10-2005,8,Heavy fuel oil,,0,31.39,337.46,16.72,368.85
24-10-2005,1,Euro-Super 95,,215.93,564,515.65,-38.49,1295.58
24-10-2005,2,Automotive gas oil,,201.36,413,593.79,-8.56,1208.15
24-10-2005,3,Heating gas oil,,187.6,403.21,534.78,-19.94,1125.59
